ID,Year,Month,Day,Country,Region,City,UN,INGO,LNGO/NRCS,ICRC,IFRC,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Details,,,
422,2006,3,15,Sudan,,Yei,3,0,0,0,0,0,1,1,0,2,1,0,0,1,2,1,0,3,3,0,0,S,R,OC,"1 UN international staff and 1 national staff guard shot and killed and 1 national staff guard wounded in attack on agency's compound in Yei, southern Sudan, March 15. No info on motives, but agency was preparing repatriation of Sudanese to that area. The international staff died on March 28 after having been airlifted to Nairobi.",,,
425,2006,3,19,Sudan,,Yambio,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,K,U,U,"One INGO national staff was abducted during an attack on Yambio in southern Sudan, March 19; released on March 22. Victim claimed that the attacking group belonged to the LRA and that its main motive was to loot food.",,,
424,2006,3,19,Sudan,,north of Malakal,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,3,S,Am,R,"Three INGO national staff were injured when their vehicle was fired upon by police officers described as belonging to the Shilluk King police (an org not known to UN Police), north of Malakal, southern Sudan, March 19. Two other INGO staff in the same vehicle were unharmed.",,,
426,2006,3,28,Sudan,West Darfur,El Geneina,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,3,0,0,BA,R,OC,"3 INGO national staff guards were beaten when a group of unidentified armed men forcefully entered an INGO compound in El Geneina, March 28. The attackers left with a Land Cruiser pick-up, a Thuraya phone and a mobile phone.",,,
430,2006,4,,Afghanistan,Badghis,Darrah-i-Bohm,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,U,R,PS,"5 NGO national staff medical workers, in Darrah-i-Bohm, Badghis tied up and killed in clinic attack.",,,
428,2006,4,9,Central African Republic,northwest of Bangui,between Bossembele and Yaloke,3,0,0,0,0,0,2,1,0,3,0,0,0,0,2,1,0,3,1,0,2,S,Am,R,"2 UN national staff doctors were killed and 1 national staff driver wounded by unknown armed men who fired on their vehicle between Bossembele and Yaloke, northwest of Bangui, April 9.",,,
431,2006,4,10,Sri Lanka,Jaffna peninsula,,0,3,0,0,0,0,2,1,0,3,0,0,0,0,2,1,0,3,1,0,2,LM,Am,R,"2 INGO national staff killed and 1 national staff driver wounded in Jaffna peninsula, where an anti-personnel mine exploded, striking both a Sri Lankan army vehicle and the workers' vehicle.",,,
429,2006,4,12,Somalia,near Baidoa,,6,0,0,0,0,0,2,4,0,6,0,0,0,0,2,4,0,6,6,0,0,U,Am,R,"2 UN national staff guard/escorts killed and 4 national staff guard/escorts wounded during an attempted robbery and ambush of UN convoy near Baidoa, April 12.",,,
427,2006,4,13,South Africa,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,S,U,U,"1 UN international (Mozambique) staff killed by gunshot wounds, April 13.",,,
433,2006,4,25,Iraq,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,U,U,"1 UN national staff killed by gunshot wounds, April 25.",,,
432,2006,4,28,Sudan,West Darfur,El Geneina,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,0,0,2,BA,R,OC,"2 INGO (1 national, 1 international) staff beaten with a stick when two men broke into an INGO compound in El Geneina, West Darfur, April 28. Victims locked into a bathroom for a few hours.",,,
444,2006,5,,Sudan,,Bor,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,BA,R,OC,"One UN national staff wounded when about 22 civilians, some with firearms, invaded the agency's compound in Bor, southern Sudan. They dragged and beat the victim with sticks, and other staff members who tried rescuing him were threatened with a rifle.",,,
437,2006,5,,Haiti,,,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,U,Am,R,2 INGO national staff seriously wounded when their car was hijacked.,,,
434,2006,5,7,Chad,Abeche,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,S,Am,OC,"1 UN international (Spanish) staff shot and seriously wounded by gunman in military fatigues during hijacking of vehicle in Abeche, May 7.",,,
435,2006,5,12,Afghanistan,Herat,,2,1,0,0,0,0,2,1,0,3,0,0,0,0,2,1,0,3,1,0,2,AB,Am,R,"1 UN national staff killed, 1 NGO national staff doctor killed, and 1 UN national staff program manager wounded (lost leg) when the vehicle came under rocket fire in Heart, May 12.",,,
438,2006,5,15,Sri Lanka,,Vavuniya,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,"1 INGO national staff driver shot and killed returning from work near Vavuniya, May 16.",,,
436,2006,5,17,Afghanistan,,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,VBIED-S ,U,U,"I UN national staff driver wounded when UN vehicle hit by suicide bomber in Kandahar, May 17.",,,
726,2006,5,21,Afghanistan,Balkh,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,S,IA,H,"1 NGO national staff shot dead by two unknown perpetrators in front of home. The victim was working as a teacher of the NGO's educational project. The motive behind of this killing is still unclear and it is possible that this was some kind of personal / family enmity, not a political act.",,,
439,2006,5,22,Afghanistan,,,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,1,0,3,LM,Am,R,"4 NGO national staff killed when their car hit a landmine, May 22. One doctor, two nurses and their driver.",,,
443,2006,5,23,Sudan,,Rumbek,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,U,U,U,"One NGO international staff program manager was attacked in Rumbek, southern Sudan, May 23, and was medically evacuated to Nairobi.",,,
442,2006,5,30,Occupied Palestinian Territories,West Bank,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,U,U,"1 UN national staff killed in West Bank by gunshot wounds, May 30.",,,
441,2006,5,30,Afghanistan,Badakshan,on bridge,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,0,0,3,1,0,2,B,Am,R,"3 donor agency national staff killed in remote control bomb attack on bridge in Badakshan, May 30.",,,
440,2006,5,30,Afghanistan,Jawzjan,between Abas and Chapa Chi Ariq villages,0,4,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,S,Am,R,"4 INGO national staff shot and killed inside their car while traveling between Abas and Chapa Chi Ariq villages in Jawzjan, May 30. 4 men were later arrested. No motive established.",,,
447,2006,6,,Afghanistan,Balkh,Charbolak,0,3,0,0,0,0,1,2,0,3,0,0,0,0,1,2,0,3,1,0,2,U,Am,U,1 INGO national staff driver killed and 2 national staff injured when militants attacked their car in Charbolak district of Balkh province.,,,
727,2006,6,2,Afghanistan,Baghlan,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,IA,H,"1 INGO national staff member killed by small arms fire at their residence. According to the report, the victim was shot after returning from a party. The murdered staff member was a district program manager/ head of sub-office in Baghlan-e-Jadid district. Four suspected men (who accompanied the victim from the party to his home) were arrested by the police. A police investigation is ongoing",,,
450,2006,6,8,Sudan,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,IA,PS,"One international agency national staff contractor killed by unknown assailants while working on a road in southern Sudan, June 8. At first thought to be LRA, now thought to be Murle and Didinga militias.",,,
446,2006,6,13,Sudan,Darfur,from Kutum to Irgie,6,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,6,6,0,0,6,K,Am,R,"1 UN international staff and 5 national staff detained by SLA Abdul Wahid faction while travelling from Kutum to Irgie, June 13. SLA claimed they were stopped b/c they were not notified of the team's mission and on allegations that the natl staff were govt spies.",,,
445,2006,6,13,Sudan,West Darfur,El Geneina,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,IA,P,"1 UN national staff security guard wounded when he was shot in the leg while off-duty in a marketplace near the agancy's international guesthouse in Geneina, 13 June. Unconfirmed information suggests it was personal issue.",,,
448,2006,6,22,Afghanistan,eastern Nurista,,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,K,Am,R,"3 INGO national staff kidnapped while driving in eastern Nuristan province, June 22; released after 4 days.",,,
451,2006,6,25,Sudan,,Rumbek,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,IA,P,"One UN national staff assaulted and killed by 3 unknown persons while at a market in Rumbek, southern Sudan. Vicitm was travelling from the UN agency to the airport on official duty. One attacker was arrested; thought to be a personal matter.",,,
495,2006,6,27,Sudan,Darfur,Kadugli,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,K,MV,P,One INGO international staff working on demining was beaten up in a market in Kadugli due to labor dispute with national workers. UNMIS national guard intervened to get mob to release him. Vehicle confiscated by national authorities.,,,
449,2006,6,30,Sudan,Darfur,Kalma camp,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,PS,"1 INGO national staff watchman killed by unknown gunmen inside Kalma IDP camp, June 30, 2 am. Victim seems to have been sleeping while on duty at the agency's water pump station.",,,
685,2006,7,,Haiti,,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,K,U,U,1 INGO international (US) staff kidnapped for ransom.,,,
463,2006,7,1,Sudan,West Darfur,El Geneina,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,K,U,U,"1 INGO national staff severely beaten by four National Security officers in Geneina, July 1. (also 3 intl staff harassed, not counted). The NS officers abducted the vicitm to the security office and beat him unconscious with an iron bar and with their fists.",,,
455,2006,7,3,Sudan,,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,S,Am,R,"One international agency staff (Kenyan) missing after ambush in southern Sudan on aid agency vehicle, 3 July. Gunmen believed to be Uganda LRA. Six others killed and 11 wounded.",,,
452,2006,7,4,Somalia,,Dhobley,7,0,0,0,0,0,3,4,0,7,0,0,0,0,3,4,0,7,0,0,7,S,Am,R,"3 UN national staff killed and 4 national staff wounded when gunmen attacked UN-contracted trucks delivering food aid in southern Somalia, July 4. Local militia refused the convoy entry into Dhobley near border with Kenya.",,,
453,2006,7,10,Afghanistan,Farah,Bakwa,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,U,R,PS,"1 NGO national staff wounded when health clinic was attached in Farah Province, Bakwa District, July 10. Unknown perpetrators hit the guard and burnt a flying coach vehicle (used as ambulance), a motorbike and broke the doors and the windows of the c",,,
459,2006,7,11,India,Mumbai,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,B,Am,R,"1 INGO national staff killed in Mumbai train bombings (terrorism), July 11.",,,
454,2006,7,13,Sudan,Darfur,North,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,"1 INGO national staff killed when their vehicle, on a routine field mission in North Darfur, was stopped by armed robbers, 13 July.",,,
460,2006,7,19,Sudan,South Darfur,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,Am,R,1 INGO national staff driver killed by a man on the road in South Darfur.,,,
457,2006,7,23,Afghanistan,Ghor,,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,S,Am,R,2 INGO national staff killed when their vehicle in Ghor province was ambushed by gunmen firing AK-47s. No known motive.,,,
749,2006,7,24,Sudan,Darfur/Janub,Kalma camp,0,7,0,0,0,0,0,0,6,6,0,0,1,1,0,0,7,7,0,0,7,K,IA,OC,"7 INGO (6 national, 1 international) staff were held hostage by a group of over 40 former INGO IDP casual workers in INGO compound in Kalma camp while conducting a meeting. The staff were released only after making written promises to meet the demands of the ex-workers and to return to Kalma on Monday, 31 July 2006.",,,
458,2006,7,25,Afghanistan,Logar,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,B,IA,H,1 INGO national staff in Logar province wounded by an IED at their house. The bomb was rigged to the entry gate. Unclear if targeted for INGO work or if it was personal.,,,
456,2006,7,27,Sudan,West Darfur,Dereig camp,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,0,0,2,BA,MV,PS,"1 INGO national staff driver beaten to death and 1 national staff injured in Dereig IDP camp in West Darfur, 27 July. Org says the team was caught up in civil unrest while collecting seedlings"," as part of a tree planting programme ... [and] was attacked...""""",,
462,2006,7,28,Sudan,North Darfur,between Saraf Omra and Helelat village near Kulb,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,KK,Am,R,"1 INGO national staff abducted in North Darfur during the hijacking of an INGO vehicle, 3 May. Victim believed to have been held in Chad and was making way back to Saraf Omra in North Darfur when caught up and killed in fighting in Helelat village near Kulb.",,,
470,2006,8,4,Sudan,South Darfur,"Um Duraba, east of Nyala",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,Am,R,"1 UN national staff driver shot and wounded when 3 commercial trucks carrying food aid were ambushed by armed men in Um Duraba, east of Nyala, Aug 4.",,,
466,2006,8,4,Sri Lanka,Trincomalee,Muttur,0,17,0,0,0,0,17,0,0,17,0,0,0,0,17,0,0,17,0,0,17,S,R,OC,"17 INGO national staffers shot execution-style in Muttur in their offices, August 4.",,,
469,2006,8,4,Chad,Guereda,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,BA,R,OC,"1 INGO international staff assaulted and hospitalized after their compound in Guereda was robbed by armed men, Aug. 4. Two other intl staff were assaulted but not hospitalized (not counted here).",,,
728,2006,8,9,Afghanistan,Ghazni,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,KK,IA,H,1 NGO national staff killed: Initial reports state that an NGO employee was allegedly taken out from his residence by a group of assailants in the area. Later on he was found killed in the nearby village. No further information available at this stage.,,,
522,2006,8,14,Occupied Palestinian Territories,West Bank,"Saida, Ein el-Hilweh refugee camp",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,AB,C,PS,"1 UN national staff member killed in a residential area by a missile fired by Israeli forces against an alleged Palestinian faction in the Ein el-Hilweh refugee camp in Saida, 14 August.",,,
467,2006,8,16,Sudan,Darfur ,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,KK,U,U,1 ICRC national staff abducted in Darfur by armed group in mid-August; found dead two weeks later. No details of the death.,,,
465,2006,8,20,Sri Lanka,Vavuniya,Cheddikulam,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,S,IA,H,A staff member of the Sri Lanka Red Cross Society was shot and killed by two unknown men outside home.,,,
464,2006,8,23,Sri Lanka,eastern Ampara,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,IA,OC,1 NGO nationals staff shot outside their office in the eastern Ampara district.,,,
471,2006,8,26,Sudan,Darfur,Graida,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,IA,PS,"1 ICRC national staff watchman at a food depot in Graida, Darfur, was shot and later robbed of his money, Aug 26.",,,
468,2006,8,27,DR Congo,North Kivu,Goma,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,P,1 INGO national staff shot twice in the head in a grocery store in Goma while wearing a t-shirt with the INGO's logo.,,,
472,2006,8,27,Afghanistan,Badghis,Bala Murghab ,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,U,R,OC,"2 INGO national staff guards found dead after two armed men climbed over the wall into an INGO office compound in the in Badghis Province, Bala Murghab District, Aug 27. Reportedly the perpetrators damaged (did not steal) office equipment, broke the wind",,,
473,2006,9,1,Sudan,North Darfur,Hashaba,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,C,U,"1 INGO national staff health worker killed in Hashaba, North Darfur during fighting, Sept 1.",,,
474,2006,9,1,Senegal,Casamance,,0,0,0,4,0,0,0,2,0,2,1,1,0,2,1,3,0,4,0,0,4,LM,Am,R,"1 ICRC international (Swiss-American) staff killed, 3 (2 national, 1 international) staff wounded when their vehicle struck a mine or unexploded ammunition in Senegal's southern Casamance region. Villagers allied with rebels are accused of planting the mine to target gov",,,
929,2006,9,7,Sudan,Central Darfur,"between Um Ker and Garsila, 80km SW of Zalingei",0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,BA,Am,R,"2 INGO national staff beaten by armed men when vehicle ambushed between Um Ker and Garsila 80 kn sw of Zalingei. Robbed cash, camera and drivers license.",,,
476,2006,9,10,Afghanistan,,,0,3,0,0,0,0,0,0,2,2,0,0,1,1,0,0,3,3,0,0,3,K,U,U,"3 INGO (1 international [Colombian], 2 national) staff kidnapped ,Sept 9; released Sept 29.",,,
478,2006,9,11,Sudan,Darfur,road between Zalingei and Nertiti near central Jabel Marra region,0,4,0,0,0,0,0,3,0,3,0,1,0,1,0,4,0,4,0,0,0,BA,Am,R,"4 INGO (3 national, 1 international) staff attacked, beaten and given death threats by around a dozen masked, armed men on a road between Zalingei and Nertiti near central Jabel Marra region in Darfur, Sept. 11.",,,
477,2006,9,11,Sri Lanka,Trincolamee,Nilaveli Road,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,1 INGO national staff killed in Trincolamee District. Shot when returning to the office on INGO's motorcycle. No known motive.,,,
497,2006,9,13,Sudan,Darfur,from El Fasher through Kutum to Abdel Shakour,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,K,Am,R,2 UN national staff drivers abducted by armed men after ambush while traveling from El Fasher through Kutum to Abdel Shakour.,,,
479,2006,9,13,Sudan,West Darfur,between Kerenek and Azerni (25 km East of El Geneina),0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,1,0,2,BA,Am,R,"3 INGO national staff flogged with the whip and sustained injuries when their vehicle was ambushed while travelling to El Geneina between Kerenek and Azerni (25 km East of El Geneina) by three men, Sept 13.",,,
480,2006,9,16,Afghanistan,,south of Kabul,0,0,4,0,0,0,3,1,0,4,0,0,0,0,3,1,0,4,0,0,4,VBIED-RC,IA,U,"3 NGO national staff killed and 1 national staff injured when a remote-controlled bomb exploded under their car just south of the capital, Sept 16.",,,
750,2006,9,17,El Salvador,San Salvador,near Quezaltepeque to Santa Tecla railroad,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,BA,Am,R,1 INGO national staff Country Director was driving into Quezaltepeque to Santa Tecla railroad when an armed man attempted to stop the car. Victim decided to accelarate the vehicle and in order to avoid any shot she lowered her head. The car crashed into a barrier and rolled over. The CD was injured but recovered well.,,,
475,2006,9,20,Ethiopia,,,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,2,K,U,U,"2 ICRC (1 international [Irish], 1 national) staff kidnapped, Sept 18; released unharmed on Sept 23.",,,
482,2006,10,,Sudan,North Darfur,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,KK,Am,R,1 ICRC national staff driver disappeared during a hijacking incident in North Darfur and is presumed dead.,,,
686,2006,10,,Haiti,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,K,U,U,1 INGO national staff kidnapped for ransom.,,,
481,2006,10,6,Iraq,Baghdad,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,Am,R,"1 NGO national staff killed at a checkpoint run by a sectarian militia in Baghdad, Oct 7.",,,
484,2006,10,30,Sudan,Darfur/south,from Nyala to Kass,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,Am,R,"1 UN national staff driver injured when beaten with a stick on the head when three UN-contracted trucks were stopped by 12 armed men when on their way from Nyala to Kass, Oct 30. All drivers were robbed of their money and mobile phones.",,,
483,2006,10,30,Sudan,South Darfur,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,Am,R,"1 UN national staff driver suffered minor gunshot wounds when a UN convoy bringing humanitarian assistance was fired upon in South Darfur, 30 Oct. (Two passengers also suffered wounds, but not counted here.)",,,
487,2006,11,2,Afghanistan,Kandahar,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,K,R,PS,"1 NGO national staff kidnapped when armed men attempted to kidnap eight national staff members at an IDP camp basic health care clinic in Kandahar province, Nov 2. Seven of the eight managed to escape. No parties have claimed responsibility.",,,
485,2006,11,3,Occupied Palestinian Territories,Gaza,,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,U,C,U,"2 RC national staff killed in Gaza Strip, Nov 3. The two paramedics had left their ambulance to evacuate a dead body when IDF munitions hit the area. Anounced by ICRC, who said they were marked with clear emblems and wearing florescent j",,,
488,2006,11,5,Afghanistan,Paktya ,,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,5,K,U,U,"5 NGO national staff kidnapped in Paktya province, Nov 5. No parties have claimed responsibility.",,,
486,2006,11,6,Afghanistan,Paktia,Zormat ,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,K,Am,R,4 UN national staff kidnapped in Zormat district of the eastern Paktia province while on their way to visit a new school. No word on whether have been released.,,,
759,2006,11,7,Malawi,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,U,Am,R,1 INGO national staff hospitalized as a result of carjacking.,,,
489,2006,11,8,Eritrea,,road from Tsorena to Forto,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,2,LM,Am,R,"Two UN international staff seriously injured when their car hit a landmine in the middle of the main road from Tsorena to Forto, inside the Temporary Security Zone (TSZ), Nov. 8.",,,
498,2006,11,9,Sudan,,Rumbek,7,1,0,0,0,0,0,8,0,8,0,0,0,0,0,8,0,8,0,0,8,BA,U,U,"Seven UN national staff and 1 INGO national staff members detained, severely beaten and caned by local soliders in Rumbek, southern Sudan, Nov 9. The INGO member was sent to Nairobi for medical treatment.",,,
499,2006,11,10,Sudan,,Rumbek,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,BA,U,U,"One UN national staff officer was physically assaulted and sustained back injuries in an incident where two MONUC helicopters landed in Rumbek for refuelling, Nov 10.",,,
490,2006,11,16,Chad,Southeast,near Koloy,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,0,0,2,U,R,U,"1 INGO national staff killed and 1 national staff wounded by armed men on horseback in southeast Chad, Nov 15/16. 7 employees and 3,200 displaced people remain missing as of Nov 20. Attack occurred near Koloy",,,
523,2006,11,23,Sudan,Darfur,Sanidadi ,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,"1 INGO national staff driver abducted by gunpoint en route to a food nutrition center, Wed Nov 23; victim alked back to Sanidadi 48 hours later, unharmed.",,,
1329,2006,11,23,Sri Lanka,Ampara,Periyaneelavanai,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,H,An INGO national staffer was shot dead in front of his home by armed men thought to be representatives of or associated with the Sri Lankan counter-insurgency Special Task Force ,,,
